review,mark
"У меня собственное дело, небольшой цех по производству металлоконструкций. Для него и приобрел полуавтомат BRIMA MIGSTAR-2503. Покупал у официального дилера, с большой гарантией и по акции, так что обошелся не очень дорого. Работает уже второй год, он еще на гарантии, что могу сказать, прочная, мобильная и скоростная машина. Качества сварки даже при прерывистой сварке супер хорошее. Регулятор тока скорости подачи проволоки плавный, а напряжении ступенчатое, вот к нему надо привыкнуть, хотя потом",1
"Раньше хороший сварочный аппарат еще надо было постараться достать, а теперь не знаешь какой выбрать лучше.  Одни советуют только отечественные, другие всё остальное, но не китайцев, у меня тоже есть своё мнение. У меня  BRIMA MIG-2000, слышал про него многое, но для меня он самый лучший. Сваривает крепко, на века, за пять лет усиленной работы ничего не полетело, так что выводы делайте сами.",1
"Так как выбор спорт добавок сейчас огромный, не знаешь что выбрать. Не очень хочется пить много разных добавок и садить свою печень. В спорте я новичок и проконсультировался со своим тренером с чего мне начать. Он порекомендовал приобрести этот креатин. Действительно, я рад покупке. Тренировки продуктивные и долгие, выносливость на высоте.",1
"А цена на удивление дешевая, как мне сказали — фирма наша, товар не идет издалека, тут и производится. Так что цена без накрутки. 
Пил раньше их же креатин в порошке — просто мощь, как я шпарил в зале… А потом как увидел это же в капсулах — взял не задумываясь. Знаю, многие скажут, капсулы не так хорошо усваиваются — может быть, но только если это не такая мощная вещь, как российский креатин Би Ферст. Он усвоится хоть как и начнет бомбить — капсулы его вовсе не сдерживают. Просто их надо приним",1
"Раньше из спортивного питания я пробовала только протеиновые батончики, но возникла необходимость привести себя в форму. Таким образом я и узнала что такое креатин и чем он полезен. Дорогой брать не хотелось, потому что не была уверена в своих силах, что буду долго и упорно заниматься в зале. Купила этот, но об этом ни разу не пожалела. Работает он очень эффективно, быстро. Энергией заряжает отлично, от мышечных болей полностью спасает. И самое главное капсулы небольшие, с проглатыванием проблем",1
"Хочу поблагодарить за отличную работу студию Бон Принт! Много с кем работали раньше по печати и изготовлению полиграфии, но всегда были какие-то ""косяки"" - то сроки срывали, то в дизайне накосячат, да так, что потом за голову хватаешься... в общем проблем было много. Но за последние несколько лет мы были приятно удивлены, что есть не только талантливые и профессиональные ребята в этой области, но и в производстве все налажено и работает как надо. Работать стало одно удовольствие) К тому же, мы с",1
"Покупал племяннице на день рождения, ей исполнялось 8 лет, а что подарить не знал. Наткнулся на сайт https://woodomik.ru/  где представлены разные игрушки из дерева, выбрал самый большой кукольный домик, остался доволен размером, соотношением ценой-качеством, единственное, есть небольшой нагар по краям, но в целом картину это не портит. Как только подарил, у племянницы глаза засияли) Приятно чувство, когда угадал с подарком) Со сборкой и доставкой домика проблем не было, пришёл в упаковке, инстр",1
"Доброго времени суток! Дорогие мамочки, представляю вашему вниманию картонный конструктор Gigi  Bloks.
Купила я его сыну два месяца назад, как оказалось, конструктор ребенку  пришелся по душе. Хотя отзывы о конструкторе были неоднозначные.  А все из-за внешнего вида конструктора. Да, он своеобразный – простенький, ничем не покрашенный, не яркий. Но именно в этом и заключается его изюминка.
Сын может часами играть в него, что-то  строить,  потом корректировать, пристраивать новые элементы и т. ",1
"На сегодняшний день огромный ассортимент детских конструкторов и выбрать «тот самый» - задача не из легких. Для меня очень важно чтобы конструктор не только понравился ребенку, но и был безопасным и экологичным! Последней моей покупкой был детский развивающий конструктор GIGI BLOKS.
 
GIGI BLOKS изготовлен из первичного картона – это экологически чистый материал.  Он ничем не покрашен и совершенно не имеет запаха. Вообще я очень люблю игрушки сделанные из натуральных материалов – дерево, карто",1
"Очень хочу рассказать про чудеснейший и необычный во всех отношениях конструктор - GiGi Bloks.
Во-первых, он изготовлен из экологически чистого и натурального материала – из картона. Картон очень плотный и качественный, поэтому на GiGi Bloks мой младший сын даже садится. И конструкции из него получаются очень прочные.
Во-вторых, GiGi Bloks очень легко и просто собирается и разбирается. В разобранном виде конструктор представляет собой листы необычно нарезанного картона. Из одного листа получае",1
"Я вообще не сторонник шума в квартире, знаю на собственном опыте, что такое шумные соседи. Но ничего не мог поделать, у дочери проявились особые способности к музыке. Отдали её в музыкальную школу, по классу пианино. Конечно, пианино современное, многие скажут, что можно играть и в наушниках, но не всё-же время в наушниках. Кстати, что просто мучает соседей и ничего не делать, знайте - выход есть. Не самое дорогое и не самое сложное решение - шумоизоляция. Не нужно делать в комнате полную шумоиз",1
"Растение Долихос называют еще гиацинтовыми бобами  и вьющейся сиренью за приятный аромат его цветов. Это очень мощная лиана для которой необходимо устраивать надежную опору.
 Лиана декоративна не только во время цветения, но и в пору образования стручков. Они у растения имеют ярко-фиолетовую окраску и будто лакированную поверхность. Бобы долихоса съедобны, семена имеют темно-коричневый, почти черный цвет с белой каемочкой.",1
"Игра, в которую хочется переигрывать снова и снова. Игра, в которой тебя пугают не скримерами и страшными монстрами, а тягучей атмосферой и постоянным чувством одиночества. Игра, где каждый персонаж представляет из себя личность со своими проблемами и страхами.
Главными особенностями игры являются атмосфера и сюжет. Но также в игре отличный саундтрек за авторством Акиры Ямаоки. Если вы любите хорроры и игры с интересным сюжетом, а также отличной атмосферой, то эта игра для вас.",1
"Очень страшная игра. Не рекомендую играть в неё детям и людям с неокрепшей психикой) Потом могут быть плохие сны и вообще жутковато будет) Но игра сама по себе достаточно увлекательная, стоит ее пожалуй пройти один раз хотя бы. Интересный сюжет. Рекомендую.",1
"Фильм ""Несносные боссы"" (2011) очень даже ничего, есть над чем посмеяться. Позитивный фильм на вечер, возможно посмотреть не один раз. Хороший сюжет не удивлюсь ели автор лично пережит какую то из трёх историй боссов. конечно же Энистон во всей своей красе.",1
"Увы, но жанр комедий постепенно меняется. Если перевести всё в проценты, то доля пошлости, мата и идиотизма заметно превосходит часть действительно смешных шуток. «Несносные боссы» должны были стать одной из таких комедий и забыться через месяц. Однако, Сет Гордон снял отличную комедию.
В итоге получился очень смешной, интересный, и, самое главное, комедийный фильм. Выражаю свою благодарность и уважение Сету Гордону за полтора часа смеха и приколов. Если хотите посмеяться — обязательно посмотри",1
"""Несносные боссы"" отличная комедия нашего времени  . В нем очень понравилась игра актеров. Но самый главные его недостаток этот фильм можно посмотреть всего лишь раз или два. Но все равно советую посмотреть этот замечательный фильм, так как комедия очень интересная. Удачи.",1
"У меня «Horrible Bosses» вызвали неоднозначное ощущение. С одной стороны по праву «стёбная» картина, с другой уж несколько грубо и пошло выглядели наши герои. Другое дело, что без хорошей актерской игры все это выглядело бы все-равно слабо и нелепо. Но с этим у картины все тип-топ. Чего стоит необычные образы Энистон, Фарелла и Фокса. Про Кевина Спейси я вообще молчу — он тут как рыба в воде.",1
"Вообще мне ужасно понравился актерский состав и сам сюжет, да и увидеть в роли нимфоманки Дженифер Энистон для меня было интересно, уж очень она ассоциируется у меня с сериалом Друзья до сих пор, но определенно фильм заставил улыбнуться и не раз, легкая и относительно добрая комедия - не считая ряда моментов, но то что посмотреть фильм стоит хотя бы один раз - это определенно, рекомендую и приятного просмотра!",1
"Смотрел в кинотеатре, зал просто со смеху валялся. Я был в хорошем впечатлении от просмотра. Хорошие актёры, не плохой сценарий, отличный умор! Немного переборщили с пошлостью, по моему мнению. Я так в общем отличная комедия для просмотра от 16+. Советую посмотреть.",1
"Очень смешной фильм. Оригинальный небанальный сюжет, который не даст вам заскучать. Отличные актеры. Прикольные шутки. Наверное, это одна из лучших комедий за последние года 2. Рекомендую посмотреть.",1
"«Я не знал, что ты свою бабушку называешь бабуся…»

Итак, что мы имеем. Три среднестатистических парня у каждого из которых есть ужасный босс, мешающий нормально жить. Что обычно делают в такой ситуации? Ну естественно, боссов следует убить! Осталось только продумать весь план! И тут-то и начинается действие, которое можно с чистой совестью назвать шикарной комедией. Комедией с большой буквы К. Комедией, когда ты не сидишь с выпученными глазами в кинотеатре и недоумеваешь от чего все смеются, ",1
"Одним словом - фильм прелесть! Ситуация фильма разворачивается вокруг трех друзей с песочницы, которым очень не прет на работе с руководством: один извращенец с гастритом, второй - карьерист-скотина, и третья - помешанная на сексе и своем подчиненном... Терпение у этих троих друзей было-было, да все вышло и решили они злодейство задумать - порешить своих худ. руков. В итоге, получив совет от какого-то левого чела, они решают убить боссов друг друга, чтобы снять с себя подозрения. А в результате ",1
"Хорошая комедия. Главное жизненная, ведь думаю каждый из нас хоть раз в жизни хотел отправить своё начальство к праотцам в облачка. Юмор не напрягающий слух что уже редкость для американских комедий, Фаррел вообще прикольный персонаж, ну а Энистон как всегда потрясна (не женщина, а прям огонь, причём чем старше тем жарче). Фильм на раз но довольно таки не плохо.",1
"Фильм понравился. В целом не очень смешно, но несколько очень удачных моментов все же было. Кевин Спейси очень хорош в роли сумасбродного начальника и ревнивого мужа. Фильм вполне пригоден для того, чтобы его один раз посмотреть и тут же забыть. Так же для тех кого достала работа в офисе и их боссы.",1
"Вообще мне ужасно понравился актерский состав и сам сюжет, да и увидеть в роли нимфоманки Дженифер Энистон для меня было интересно, уж очень она ассоциируется у меня с сериалом Друзья до сих пор, но определенно фильм заставил улыбнуться и не раз, легкая и относительно добрая комедия - не считая ряда моментов, но то что посмотреть фильм стоит хотя бы один раз - это определенно, рекомендую и приятного просмотра!",1
"Фильм очень хороший, мне он понравилься. Актёры гралы очень грамоотно и исскусно особенно хорошо грала Аннистон: в роле нифоманки. Конечно я с ним согласен если таке боссы их не только терпеть и убть мало. Но все же убийство это плохо я бы потерпел. Я доволен фильмом не зря в кино ради этого сходил!",1
"Пользовалась довольно долго (около года). Вполне устраивает. Результат, конечно, неидеальный, но, как по мне, так своих денег стоит. У меня волосы довольно тонкие и густые, промывает хорошо, запах приятный. Не люблю слишком жидкие шампуни, а этот оптимально подходит.",1
"Шампунь отличный, особенно если покупать с бальзамом той же серии. Хорошо пенится и вымывает даже очень грязные волосы с первой попытки, смываеться не большим количеством воды. Сколько я не пробывала сменить шампунь всеодно возвращалась  всегда к этой марке, в моем случае можно пользоваться даже просто одним шампунем (без бальзама  ) волосы становять легкими, чистыми, и цвет волос более насыщенным становиться.",1
"Девочки, не бойтесь цены шампунчика! я крашу волосы каждый месяц. Пользуюсь шампунем и бальзамом-ополаскивателем данной серии уже в течение года! волосы просто шикарные после них! Такие мягкие, легкие, не путаются, хорошо расчесываются! я всем довольна и настоятельно рекомендую!",1
"Почитала отзывы- все отрицательные,  не  могу понять почему? Может просто  шампунь  не  подошел?! Я покупаю вегда только  шампунь, бальзамом не пользуюсь никаким, т. к. он   отягощает  мои волосы. Шапунь  этот  мне очень подошел,  волосы от него мягкие и послушные, запах тоже понравился. Я взяла с собой его однажды в сауну-подругам  шампунь тоже  очень понравился!",1
"Пользовалась этим шапмунем\бальзамом на протяжении 2 месяцев. Снала нравился, потом волосы стали жирниться очень быстро, отказалась.",0
"Покрасилась и мне тоже парикмахер посоветовал шампунь для окрашенных волос из этой серии, курилам сильно разочаровалась, волосы после мытья жесткие и спутанные. купила еще и бользам из этоже серии, после него более или менее рассасываются хоть, но всё равно не айс. следом из этой же серии купила для, он оказался на удивление отлично от своего собрата хорошим, волосы хорошо вымывает и мягкие после него. так что может просто не подошел.... не знаю что еще написать.. символов не хватает............",0
"Летом это года мне стало плохо на улице, произошла дезориентация, минут 20 отсутствовала память. Невролог направил меня на обследование. 
Узи сосудов головного мозга показал ранние признаки атеросклеротического поражения сонных артерий, был повышен холестерин (показатель был 7). Холестерин низкой плотности отрицательно влияет на состояние сосудов. Холестериновые бляшки сужают просвет сосудов и нарушают мозговое кровообращение. 
Поэтому было рекомендовано для снижения уровня холестерина пожизне",1
"Действительно хороший препарат. Принимаю вечером после ужина уже полтора года. Анализ крови сдаю 1 раз в полгода. За всё это время холестерин выше 5-6 ммоль/л не был, значит препарат работает, эффект есть. К тому же у меня никаких побочных реакций нет. Тогда как при приёме аналога бывало.",1
"Всем здравствуйте! У меня все чаще стало  повышаться давление, доходило до гипертонического криза. Как оказалось после обследования это все из-за повышенного холестерина. Для снижения мне врач порекомендовал именно  Аторвастатин – АЛСИ в комплексной терапии, это безопасный современный статин,  и как теперь уже из личного опыта знаю, что помогает быстро и эффективно. За месяц приема  повышенный уровень холестерина снизился до нормального значения. Препарат недорогой и помогает замечательно.",1
"Игра понравилась своей атмосферой дикого запада. Было интересно почуствовать себя ковбоем из Техаса стреляющим из револьвера на дуэлях. Еще мне запомнилось хорошо оформленная архитектура тех времен, что кстати мало кто делает сегодня. А в прошлом месяце я играл в гунслингер, игра на высоте. В общем всем советую серию CoJ.",1
"Купила недавно эту поистине уникальную бутылочку SweeSlee. 
Это бутылочка для кормления с одноразовыми стерильными контейнерами. Как заявляет производитель, она сохраняет естественный ритм кормления малыша.
Я купила маленькую 90 мл и два комплекта запасных контейнеров.
Покупала через официальный сайт. Привезли в тот же день.
Во первых она очень легкая, сделана очень качественно. Соска классическая, силиконовая и довольно мякгая.
Одноразовые контейнеры упакованы по 25 шт в индивидуальную вак",1
"Хочу отставить отзыв о компании Техавто, доволен, что в нашнем регионе есть такой поставщик. Приобретали двухстоечный подъемник Skytexon TA-901, качеством оборудования довольны, масло не течет, работает исправно, поднимает все нужные нам машины. Сервисник дал рекомендации по установке. У компании удобный сайт можно выбрать самому, что необходимо. Если  трудности то менеджеры подсказывают.",1
"Набор роллов очень много и недорого очень люблю покупать именно здесь. Спасибо вам, что вы есть! Часто самовывозом забираю и получаю скидку).",1
"Мне знакомая посоветовала пройти курс Детокс. У меня проблемы с кожей, конечно обращалась к врачам, пытались лечить, сидела на диетах, искали причину. Результаты были кратковременные. К Детоксу отнеслась скептически. Но решилась, так как чистка организма в любом случае не помешает никому. Пинимала по инструкции. И увидела результат не только на коже, но и в общем чувствовала себя бодрее. Еще заметила в зимний период почти не болела, отделалась легкой простудой.",1
"Никогда раньше не озадачивалась комплексной чисткой, максимум что пила клетчатку кишечник простимулировать, и не понравилось, слишком жестко и потом были проблемы. А в том году пошли сюрпризы один за одним, сначала сон испортился, потом ногти пошли ломаться, волосы стали как пакля. Принимала витамины, делала маски, и еще посоветовали чистку. Я памятуя про свой опыт, искала что помягче и поестественнее. Нашла детокс бокс 2 в 1, с антипаразитаркой и собственно чисткой. Все в готовом виде, что пора",1
"Благодаря набору детокс бокс два в одном, увидела, что очищение от токсинов может быть комфортным, без стресса для органов. До сих пор все известные мне чистки были жесткие, основанные на том, чтобы разогнать какой-то один орган – а это во первых небезопасно, во вторых не рационально, надо все сразу чистить а не по кусочкам. Вот когда прошла трехнедельный курс на этом комплексе, то сразу увидела, что и цвет лица здоровый, и бодрости поболе. И все мягко, эффект проявляется постепенно. Состав тоже",1
"Провести очищение мне посоветовали как ни странно в косметологии. Не первый год лечила акне, с переменным успехом, диету соблюдаю, единственное чего не делала, это детоксикация. Вернее, пробовала, по отдельности – печень, кишечник, но результатов надолго не хватало. Детокс бокс 2 в 1 понравился именно тем, что сразу очищает все – 3 недели, очень мягко, каждый день принимала препараты, всего их 4 – не так много. Прием удобный, капсулки небольшие, еще есть смузи, сладковатый, пьется легко. Эффект,",1
"Все больше втягиваюсь в чтение серии детективных романов данного автора, объединенных циклом "" Инспектор Иен Ратлидж"" из названия которой понятно о ком в ней идет речь. Данная книжка четвертая по счету, хотя порядок не всегда соблюдаю.
Я просто пристрастился к этим книгам. Тайну просто нелегко разгадать - на самом деле, после прочтения книги я задавалась вопросом, удалось ли ее вообще разгадать. Одна тайна в другой..
Никакого секса, романтики, иногда просто грусть - но прекрасный сюжет, застав",1
"Настолько ярко в этом произведении проявляются все особенности женского детектива, что сразу становится ясным, кто главный в тандеме Чарльз – Кэролин. Краткое описание персонажей не способствует их восприятию, психологические портреты сведены к минимуму. Даже главное действующее лицо Ратлидж для меня после прочтения так и остался неузнаваемым. Создалось впечатление, будто Шотландия настолько мала территориально, что все её жители поголовно знакомы друг с другом. Понятно, что это всё же не США, н",1
"Ива козья Pendula  прекрасное штамбовое деревце. Отличное украшение для сада. Я выращиваю иву в кадушках, можно легко перенести и украсить хоть место для пикника, хоть веранду, хоть беседку. Дерево не прихотливое, отлично зимует в наши морозы, довольно выносливое, если забыть его в тени или пропустить полив.",1
"Давно хотел написать, но руки не доходили. Очень хорошая плитка. Производитель наш дизайн итальянский. так что цена терпимая. Хотя и покусывала. Но брать дешевое не хотелось а еще и среди дешевого ничего чтобы понравилось не было. Дешевой только на картинках на сайте хорошо выглядит. В магазине мало того что смотрится как облезлый мартовский кот так еще и кривая. Даже мне ее впуклости и выпуклости видно было.
Но и с дорогой надо быть внимательным. Потому что сначала когда распаковали оказалось ",1
"«Mонблан» с шоколадом и сезамом ROSHEN, очень вкусные и прекрасно оформленные конфетки в красивых, ярких обертках. Я кунжут (сезам), просто обожаю, в выпечке и конфетах, так что мне эти конфеты нравятся. Рекомендую для себя и на подарки для близких.",1
"Конфеты «Mонблан» с шоколадом и сезамом ROSHEN - это очень вкусные и кремовые! Начинка нежная и вкусная, иногда на зубы попадает акцент - сезамовые семена. Шоколад довольно вкусный, не приторный. Особый шик конфетам придает невероятно красивая упаковка!",1
"«Mонблан» с шоколадом и сезамом поразили меня своей прекрасной начинкой - очень вкусно, мягко и я бы сказала - нежно! Приятно есть, стоят вполне приемлемо - обычно покупаем для гостей - все тоже в восторге от таких трюфелей! Рошен как обычно радует прекрасными и оригинальными вкусами.",1
"Такие фантики, закрученные горочкой, как у «Mонблан» с шоколадом и сезамом, никак кроме как с трюфелями у меня не ассоциируются. Поэтому, я их и покупаю частенько.
Вкус у этих Рошенок очень необычный, благодаря сочетанию двух видов шоколада и пралине. А внутри очень оригинально чувствуются чуть обжаренные малюсенькие семечки.
Приятно хрустят на зубах, от чего хочется пробовать еще и еще.",1
"Конфеты самые вкусные и интересные из всех видов с шоколадом и дроблённым лесным орехом. Очень вкусные конфеты, понравятся любителям сладкого. Считаю что вполне приемлемая цена за хорошее качество.",1
"НеОбычные, безумно вкусные я, очень красивые конфетки. Это необычное сочетание двух видов шоколада с вкусным сезамом внутри. Это дорогие конфеты плюс марка сама говорит за себя, так же это хороший подарок к празднику или к новому году, конфеты очень вкусные и калорийные. Рекомендую любителям сладенького и оригинального.",1
Подойдут для романтической обстановки.. )) Не пожалеете!,1
"Мои самые любимые конфеты. Я могу их съесть все, сколько бы не купила. Нежный трюфель с зернышками сезама. Это настоящий шоколадный шедевр. Выглядит, как настоящая гора с вершиной, покрытой снегом. Конфета буквально тает во рту. И сразу же хочется взять еще одну. Поэтому их так опасно покупать сразу много.",1
"Монблан-самое вкусное что я пробовала хм последнее время, очень довольна вкусом, подарили на ленд рожениц с кучей вкусняшек, осталось найти их в магазине! !) 
Удачные конфеты) ) нужно пойти поикать, может хоть пару штучек осталось дома, а то после брата не надеюсь даже) ))))).",1
"Вкус конфеты ""Монблан"" характерен для классического трюфеля. В меру сладкая, нежная  шоколадная текстура, с пикантной ноткой зернышек сезама, которые делают ее еще сытнее. Качественное сырье с наличием масла-какао. Я специально храню в холодильнике, а потом видно, что покрытие помадки имеет чуть серый налет. Нет приторного привкуса жирности. Конфета плотная. Особенно классно под чашечку кофе и сахара не требуется.",1
"Была на Востоке и очень мне приглянулись местные сладости с сезамом. Козинаки, всякая выпечка, посыпанная им и тертыми фисташками и пирожные, баклава (пахлава) и многое другое. Вернувшись домой, захотела найти шоколад с сезамом. Оказалось, что Рошен давно уже выпускает прелестные конфетки с кунжутом. Ой, как же это вкусно! За уши не оттащишь домашних, если в доме есть пакет конфет. Яркие обертки, дурманящий аромат какао и сезам. Мммм…это объедение!
Всегда беру на подарок именно их, даже ""Вечерн",1
"Конфеты очень вкусные. они есть трех видов (в красной, желтой, зеленой обертках), но вот желтая (с сезамом) самая вкусная. Вкус нежный, чувствуется, что шоколад не дешевый. Конфетки красиво упакованы, да и выглядят красиво. Точно как гора Монблан.",1
"Дарить их на новый год женщинам - самое то. Подарил на день рождение дочери - пищала от восторга. Очень вкусные конфеты, красиво оформлены - в самый раз для подарка.",1
"Я сладкоежка)) Хотя, я очень привередлива к конфетам и десертам, поэтому удивить меня сложно.
Эти конфетки являются одними из моих любимых! Вкус у них нежный и, как не странно, не отдает горчинкой (что свойственно для сезама). Еще мне очень нравится верхнее покрытие шоколадки - толстый слой белого шоколада! Конфетки очень вкусные, поэтому рекомендую попробовать!",1
"Конфеты нежные, шоколада не толстый слой, что хорошо, вообще они как семечки)) кунжут приятно хрустит, начинка не приторная, приятная. очень сбалансированный вкус.",1
"Попробовал водку ""Хортиця ICE"". Она, как и вся ""Хортиця"", качественная, но довольно необычная, отличается от классической. В составе указаны спирты мяты, липы и ментола, на вкус это ощущается. Еще бутылка оригинальная, если охладить до нужной температуры, меняет цвет. Мне понравилось, советую попробовать.",1
"Покупали у них мебель для офиса http://www. pronto-office.ru/catalog/4 Оказалась очень качественная. Цены доступные, и не кусаются. Будем открывать еще один офис будем еще покупать у них.",1
"Телевизор - лучший друг современного человека после ноутбука и смартфона. И хотя смотрят телевизор все реже и реже, но совсем отказываться от него не хочется. Когда мой старый телевизор просто морально устарел, хотя еще хорошо работал, решил отвезти его на дачу, а себе купить новый. особо за фирмой и размерами не гнался, мне незачем, смотрю телевизор не более часа-двух в день, иногда и меньше часа, поэтому куил себе Телевизор Thomson T32RTE1250, в интернет-магазине его покупка обошлась мне в 135",1
"Хочется расскзаать о хорошей работе сайта dostavka1. Очень, действительно очень большой выбор, разные кухни на выбор, множество блюд, а главное все вкусные. Доставляют быстро, нет задержек, блюда приезжают теплые. Я так понимаю, они сотрудничают с разными ресторанами. Сервис хороший, советую его.",1
